Add ID,Price,Location,Post Date,Bedrooms,Bathrooms,Land Size,Building Size
926783258,1000000.0,Cipocok Jaya,2024-10-09T06:55:45+0000,2,1,66,33
926783084,1000000.0,Cipocok Jaya,2024-10-09T06:52:40+0000,2,1,72,33
926777727,750000000.0,Cibadak,2024-10-09T05:08:55+0000,4,3,140,196
926774019,450000000.0,Balaraja,2024-10-09T04:02:58+0000,2,1,72,45
926770113,1650000000.0,Kopo,2024-10-09T02:46:40+0000,5,3,186,200
926764642,300.0,Kemiri,2024-10-08T22:53:37+0000,3,2,115,90
926764002,950000000.0,Serang,2024-10-08T21:12:58+0000,5,2,298,95
926763664,250000000.0,Balaraja,2024-10-08T19:31:31+0000,2,1,60,48
924551965,290000000.0,Balaraja,2024-10-08T07:58:19+0000,2,1,85,36
926730334,500000000.0,Ciruas,2024-10-08T03:43:08+0000,3,1,300,200
926714665,80000000.0,Cisoka,2024-10-07T14:18:56+0000,2,1,75,36
920537106,165000000.0,Walantaka,2024-10-07T07:21:35+0000,2,1,60,30
926695287,230000000.0,Cipocok Jaya,2024-10-07T06:10:54+0000,2,2,72,72
926693964,280000000.0,Walantaka,2024-10-07T05:42:32+0000,2,1,60,60
926691305,400012345.0,Walantaka,2024-10-07T04:44:31+0000,4,1,91,44
926691184,400000123.0,Cipocok Jaya,2024-10-07T04:42:07+0000,3,1,90,48
926690875,400000004.0,Labuan,2024-10-07T04:36:49+0000,3,1,89,44
926690511,250000000.0,Balaraja,2024-10-07T04:29:58+0000,2,1,72,72
926689322,85000000.0,Curug,2024-10-07T04:08:26+0000,2,1,72,30
926688719,166.0,Kopo,2024-10-07T03:56:57+0000,2,1,60,30
926687931,161000000.0,Walantaka,2024-10-07T03:41:56+0000,2,1,60,30
926686093,161000000.0,Walantaka,2024-10-07T03:07:09+0000,2,1,60,30
923535841,4500000000.0,Kibin,2024-10-07T02:05:11+0000,9,3,494,400
926683075,230000000.0,Cipocok Jaya,2024-10-07T01:49:19+0000,2,1,72,50
926676947,2800000000.0,Majasari,2024-10-06T16:03:57+0000,2,4,440,600
926671260,600000.0,Rajeg,2024-10-06T12:20:27+0000,2,2,70,70
926665982,320000000.0,Balaraja,2024-10-06T09:25:11+0000,2,1,81,81
926664656,210000000.0,Rangkasbitung,2024-10-06T08:43:59+0000,2,1,90,45
926660270,27000000.0,Kragilan,2024-10-06T06:36:10+0000,2,1,60,60
926634816,190000000.0,Walantaka,2024-10-05T12:05:12+0000,2,1,60,60
926627679,80000000.0,Cisoka,2024-10-05T08:38:55+0000,2,1,72,36
926622811,750000000.0,Warunggunung,2024-10-05T06:44:34+0000,3,1,600,400
926615402,500000004.0,Pabuaran,2024-10-05T04:11:29+0000,3,1,90,39
926603510,40000000.0,Cikande,2024-10-04T18:47:21+0000,2,1,30,30
926595536,275000000.0,Jayanti,2024-10-04T12:48:55+0000,2,1,60,60
926593419,400000000.0,Kragilan,2024-10-04T11:45:18+0000,2,1,90,45
926592742,2500000000.0,Menes,2024-10-04T11:26:19+0000,4,2,225,225
926573877,500000004.0,Cikande,2024-10-04T04:35:54+0000,3,1,91,44
926573245,500000001.0,Cipocok Jaya,2024-10-04T04:24:32+0000,3,1,91,46
846679988,550000000.0,Balaraja,2024-10-04T01:55:24+0000,2,2,60,70
926565995,350000000.0,Cipocok Jaya,2024-10-04T01:50:14+0000,2,2,72,72
926559719,100000000.0,Rangkasbitung,2024-10-03T16:40:22+0000,3,1,10000,20000
926552581,1400000000.0,Balaraja,2024-10-03T12:08:07+0000,3,2,176,70
926548880,200000000.0,Cisoka,2024-10-03T10:17:07+0000,2,1,234,200
926542800,518000000.0,Cipocok Jaya,2024-10-03T08:05:24+0000,2,1,90,30
926542416,550000000.0,Cipocok Jaya,2024-10-03T07:56:38+0000,3,1,90,45
926542172,450000000.0,Cipocok Jaya,2024-10-03T07:50:54+0000,2,1,72,36
926541604,400000000.0,Cipocok Jaya,2024-10-03T07:39:00+0000,2,1,60,30
926538454,400000000.0,Cipocok Jaya,2024-10-03T06:38:08+0000,3,2,90,45
926534529,100000000.0,Ciruas,2024-10-03T05:19:31+0000,1,1,84,21
926534028,82311166679.0,Cisoka,2024-10-03T05:08:52+0000,2,1,60,42
926532094,250000000.0,Karang Tanjung,2024-10-03T04:35:22+0000,2,2,80,54
926520696,35000000.0,Labuan,2024-10-02T22:28:58+0000,2,1,60,36
926514673,90000000.0,Balaraja,2024-10-02T14:18:34+0000,2,1,60,27
924614893,35000000.0,Cipocok Jaya,2024-08-17T09:30:01+0000,2,1,602,30
926224220,385000000.0,Panongan,2024-10-15T03:42:18+0000,2,1,72,60
926224762,400000000.0,Panongan,2024-10-15T03:38:39+0000,2,1,72,60
927022596,750000000.0,Cimanuk,2024-10-15T03:25:13+0000,4,3,1600,800
927018875,130000000.0,Balaraja,2024-10-15T01:44:23+0000,2,1,75,60
927018812,127000000.0,Panongan,2024-10-15T01:41:31+0000,2,1,60,30
927016550,390000000.0,Parung Panjang,2024-10-14T23:49:37+0000,1,1,60,40
927014942,225000000.0,Munjul,2024-10-14T19:48:08+0000,2,1,40,30
915485911,900000000.0,Cisoka,2024-10-14T17:38:54+0000,2,2,50,65
927014027,120000000.0,Parung Panjang,2024-10-14T17:21:27+0000,2,1,60,30
927014012,625000000.0,Panongan,2024-10-14T17:20:28+0000,2,2,72,72
927013103,400000000.0,Baros,2024-10-14T16:11:24+0000,2,2,258,120
927013912,399000000.0,Legok,2024-10-14T17:10:04+0000,3,3,120,120
918990372,188000000.0,Ciampea,2024-08-12T07:14:32+0000,2,1,60,27
922849663,270000000.0,Maja,2024-09-09T03:16:38+0000,2,1,90,36
926641586,4000000000.0,Munjul,2024-10-05T16:16:27+0000,8,5,540,486
925959227,265000000.0,Cipocok Jaya,2024-09-19T04:20:59+0000,2,1,72,72
927012136,130000000.0,Rangkasbitung,2024-10-14T15:21:28+0000,2,1,76,36
927011387,750000000.0,Ciampea,2024-10-14T14:46:41+0000,2,2,256,46
927008930,250000000.0,Rangkasbitung,2024-10-14T13:29:06+0000,2,1,88,45
927008679,400000000.0,Cikande,2024-10-14T13:21:23+0000,4,4,100,98
927007783,60000000.0,Tenjo,2024-10-14T12:53:24+0000,2,1,36,72
927005231,2500000000.0,Rangkasbitung,2024-10-14T11:45:08+0000,3,1,406,1
927003112,60000000.0,Parung Panjang,2024-10-14T10:44:26+0000,2,1,60,27
926995672,75000000.0,Curug,2024-10-14T08:05:44+0000,2,1,60,60
926992148,200000000.0,Cigudeg,2024-10-14T06:59:54+0000,4,2,160,81
926991289,25000000.0,Cipocok Jaya,2024-10-14T06:44:35+0000,2,1,21,60
926989312,450.0,Cibungbulang,2024-10-14T06:08:38+0000,2,1,70,80
926989005,300000000.0,Balaraja,2024-10-14T06:03:08+0000,2,1,72,72
842054095,135000000.0,Maja,2024-10-07T03:53:01+0000,2,1,36,72
926641612,320000000.0,Parung Panjang,2024-10-05T16:17:47+0000,1,1,72,35
915148985,880000000.0,Parung Panjang,2024-09-18T15:04:03+0000,2,1,121,121
530619636,170000000.0,Cikande,2024-09-20T00:27:04+0000,3,2,60,70
926988927,423077890.0,Curug,2024-10-14T06:01:50+0000,3,1,92,48
926988744,412009399.0,Cipocok Jaya,2024-10-14T05:59:00+0000,3,1,89,48
926984167,80000000.0,Legok,2024-10-14T04:31:15+0000,2,1,60,35
926983038,90000000.0,Tigaraksa,2024-10-14T04:07:14+0000,2,1,80,30
926982984,600000024.0,Balaraja,2024-10-14T04:06:14+0000,3,2,74,44
924459590,290000000.0,Maja,2024-10-14T03:49:21+0000,2,1,118,45
926981491,110000.0,Labuan,2024-10-14T03:39:24+0000,1,1,3674,0
926980769,500793900.0,Panongan,2024-10-14T03:26:45+0000,2,1,78,39
926980552,500183990.0,Solear,2024-10-14T03:22:30+0000,2,1,78,44
926891326,380000000.0,Maja,2024-10-14T02:19:22+0000,4,2,180,54
926975297,400000000.0,Panongan,2024-10-14T01:18:14+0000,2,1,72,72
926455319,1200000000.0,Panongan,2024-10-01T07:19:46+0000,4,2,72,180
926020521,130000000.0,Maja,2024-09-20T10:08:24+0000,2,1,72,36
925958032,388000000.0,Parung Panjang,2024-09-19T03:58:07+0000,1,1,60,23
913211560,350000000.0,Parung Panjang,2024-09-20T21:41:21+0000,2,1,72,48
926968315,70000000.0,Cibungbulang,2024-10-13T15:42:36+0000,1,1,60,60
926968059,350000000.0,Ciampea,2024-10-13T15:27:29+0000,3,1,138,138
926968028,925000000.0,Tangerang Kab.,2024-10-13T15:24:57+0000,4,2,150,150
926965382,300000000.0,Parung Panjang,2024-10-13T13:37:58+0000,2,1,84,54
926965205,350000000.0,Rumpin,2024-10-13T13:31:49+0000,2,1,72,40
926962228,1500000000.0,Cibadak,2024-10-13T11:49:58+0000,3,1,529,295
926958549,290000000.0,Solear,2024-10-13T10:00:59+0000,2,1,90,45
926955856,150000000.0,Legok,2024-10-13T08:49:01+0000,2,1,60,36
924175906,395000000.0,Legok,2024-10-13T07:48:50+0000,2,1,60,40
926952839,300000000.0,Parung Panjang,2024-10-13T07:29:37+0000,2,1,27,60
926951200,240000000.0,Tigaraksa,2024-10-13T06:52:01+0000,2,1,60,60
926353072,425000000.0,Panongan,2024-09-28T13:16:08+0000,2,1,72,51
926488228,170000000.0,Maja,2024-10-02T04:07:24+0000,1,1,102,27
923478694,258000000.0,Parung Panjang,2024-10-02T02:01:54+0000,2,1,84,52
898842705,810000000.0,Panongan,2024-09-05T07:38:44+0000,2,1,96,49
926944487,59000000.0,Legok,2024-10-13T04:26:27+0000,2,1,64,36
926943693,325000000.0,Ciampea,2024-10-13T04:10:17+0000,4,4,200,190
926942167,175000000.0,Parung Panjang,2024-10-13T03:39:14+0000,1,1,70,70
899442237,890000000.0,Panongan,2024-10-13T03:04:44+0000,2,1,84,45
926939345,72000000.0,Cipocok Jaya,2024-10-13T02:34:54+0000,2,1,60,30
926936567,310000000.0,Parung Panjang,2024-10-13T00:33:40+0000,2,1,70,5
926936224,3000000000.0,Leuwiliang,2024-10-13T00:12:19+0000,10,4,4600,100
924830751,400000000.0,Panongan,2024-10-12T23:14:06+0000,2,1,72,42
926618602,790000000.0,Legok,2024-10-12T23:08:46+0000,3,3,62,66
921992554,840000000.0,Panongan,2024-10-12T22:34:40+0000,3,2,110,80
926934179,200000000.0,Munjul,2024-10-12T19:26:31+0000,2,1,30,30
924246865,248000000.0,Maja,2024-09-23T02:24:43+0000,2,1,72,60
926705693,160000000.0,Panongan,2024-10-07T09:51:47+0000,2,1,72,72
906865993,305000000.0,Jambe,2024-09-13T01:22:05+0000,2,1,72,36
926807293,3850000000.0,Cipocok Jaya,2024-10-09T20:57:48+0000,9,6,639,1000
926926037,675000000.0,Cipocok Jaya,2024-10-12T12:34:20+0000,3,3,133,100
926925588,325000000.0,Parung Panjang,2024-10-12T12:19:55+0000,2,1,92,92
926923436,100000000.0,Cisoka,2024-10-12T11:10:34+0000,1,1,60,24
926921837,750000000.0,Leuwiliang,2024-10-12T10:21:43+0000,4,3,127,240
926919371,95000000.0,Rangkasbitung,2024-10-12T09:14:58+0000,2,1,72,36
926919076,500000000.0,Tigaraksa,2024-10-12T09:08:28+0000,2,2,72,36
926918751,95000000.0,Parung Panjang,2024-10-12T09:01:28+0000,2,1,60,60
926918520,410000929.0,Cikande,2024-10-12T08:56:07+0000,3,1,89,48
926918116,400123456.0,Cipocok Jaya,2024-10-12T08:46:56+0000,3,1,90,45
926917899,510298899.0,Legok,2024-10-12T08:41:43+0000,2,1,78,44
926917810,499000024.0,Solear,2024-10-12T08:39:13+0000,2,1,77,50
925963006,185000000.0,Cisoka,2024-09-19T05:25:19+0000,2,1,60,28
925781397,125000000.0,Parung Panjang,2024-09-14T14:18:00+0000,1,1,102,27
926917453,600000000.0,Legok,2024-10-12T08:30:55+0000,4,2,72,77
914221913,174000000.0,Legok,2024-10-12T07:38:44+0000,2,1,60,27
926911460,500000000.0,Maja,2024-10-12T06:29:20+0000,2,1,96,42
926903203,2800000.0,Walantaka,2024-10-12T03:46:29+0000,2,1,72,40
926903045,225000000.0,Legok,2024-10-12T03:43:22+0000,2,1,60,60
926899378,225000000.0,Warunggunung,2024-10-12T02:31:47+0000,2,1,500,36
926896958,110000000.0,Rangkasbitung,2024-10-12T01:33:58+0000,3,1,131,131
926896853,65000000.0,Maja,2024-10-12T01:30:50+0000,2,1,60,30
922948435,550000000.0,Balaraja,2024-10-11T22:20:48+0000,2,2,62,70
924998347,385000000.0,Legok,2024-10-11T22:19:26+0000,2,1,60,50
926889114,280000000.0,Tigaraksa,2024-10-11T16:17:12+0000,2,1,60,60
926886900,15000000000.0,Nanggung,2024-10-11T14:44:42+0000,>10,>10,689,948
926882557,500000000.0,Legok,2024-10-11T12:23:51+0000,4,2,72,77
926879557,58000000.0,Tenjo,2024-10-11T11:01:05+0000,3,2,72,55
926879077,80000000.0,Parung Panjang,2024-10-11T10:47:36+0000,2,1,90,30
926876683,300000000.0,Tigaraksa,2024-10-11T09:44:28+0000,4,4,90,120
926874626,43017682.0,Ciampea,2024-10-11T08:54:54+0000,2,1,60,30
926874595,300000000.0,Tigaraksa,2024-10-11T08:54:05+0000,2,2,100,100
926871800,179000000.0,Leuwiliang,2024-10-11T07:54:43+0000,2,1,60,27
926871036,300000000.0,Legok,2024-10-11T07:40:23+0000,4,2,235,145
926868367,280000000.0,Tigaraksa,2024-10-11T06:51:30+0000,2,2,100,100
926865755,300000000.0,Tenjo,2024-10-11T06:04:01+0000,2,2,78,78
926864433,2000000.0,Maja,2024-10-11T05:35:58+0000,2,1,60,27
926864086,39823622.0,Ciampea,2024-10-11T05:29:09+0000,2,1,60,36
926863766,20000000.0,Tenjo,2024-10-11T05:21:40+0000,2,1,90,45
926863498,410438909.0,Cipocok Jaya,2024-10-11T05:14:29+0000,3,1,90,48
926863405,400027900.0,Curug,2024-10-11T05:12:11+0000,3,1,89,49
926862545,300000000.0,Legok,2024-10-11T04:49:50+0000,2,1,60,60
926856650,380000000.0,Legok,2024-10-11T02:47:17+0000,3,2,72,67
883316616,550000000.0,Maja,2024-10-11T00:45:54+0000,2,1,160,30
926849592,330000000.0,Cibungbulang,2024-10-10T18:05:02+0000,2,1,72,65
915959760,2200000000.0,Leuwiliang,2024-10-10T17:22:00+0000,4,6,1404,200
910852786,100000000.0,Cisoka,2024-10-10T13:41:46+0000,2,1,60,30
926843872,732458868.0,Munjul,2024-10-10T13:18:40+0000,3,3,60,70
926843697,25000000.0,Cipocok Jaya,2024-10-10T13:12:18+0000,2,1,66,36
926843616,741588889.0,Balaraja,2024-10-10T13:10:00+0000,3,3,60,70
926842310,470000000.0,Panongan,2024-10-10T12:29:31+0000,2,1,90,60
926841827,55000000.0,Parung Panjang,2024-10-10T12:13:55+0000,2,1,102,36
926841765,400000000.0,Labuan,2024-10-10T12:11:43+0000,3,2,156,146
926841552,1.0,Cibungbulang,2024-10-10T12:04:15+0000,2,1,72,36
926841346,180000000.0,Parung Panjang,2024-10-10T11:56:48+0000,2,1,98,36
926840879,300000000.0,Maja,2024-10-10T11:42:06+0000,2,1,106,36
926838344,1700000000.0,Panongan,2024-10-10T10:26:18+0000,3,2,126,200
926838265,425000000.0,Legok,2024-10-10T10:23:46+0000,2,1,66,36
918855875,270000000.0,Maja,2024-10-10T09:59:49+0000,2,1,72,54
926836009,280000000.0,Leuwiliang,2024-10-10T09:34:04+0000,2,1,200,128
926835759,700000000.0,Legok,2024-10-10T09:27:37+0000,3,1,94,94
926835356,125000000.0,Cibungbulang,2024-10-10T09:20:05+0000,2,1,72,54
926833635,85000000.0,Parung Panjang,2024-10-10T08:46:07+0000,2,1,60,30
916441563,2700000000.0,Legok,2024-10-10T08:13:28+0000,4,3,84,144
926831070,230000000.0,Rangkasbitung,2024-10-10T07:58:59+0000,3,2,72,72
926828620,485000000.0,Legok,2024-10-10T07:13:11+0000,2,1,68,68
926827031,470000000.0,Legok,2024-10-10T06:45:07+0000,2,1,50,29
926826089,582276388.0,Jambe,2024-10-10T06:27:47+0000,2,1,77,45
926824529,310000000.0,Cipocok Jaya,2024-10-10T06:00:03+0000,2,1,72,36
926823099,350000000.0,Tigaraksa,2024-10-10T05:33:47+0000,2,1,60,60
926821092,95000000.0,Jambe,2024-10-10T04:47:36+0000,2,1,60,30
926821006,390000000.0,Tenjo,2024-10-10T04:45:51+0000,2,1,60,39
919477597,38523623.0,Leuwiliang,2024-10-10T04:33:24+0000,2,1,60,36
926818967,1100000000.0,Tigaraksa,2024-10-10T04:09:17+0000,7,5,200,250
926818028,200000000.0,Munjul,2024-10-10T03:53:04+0000,2,1,30,30
926817612,570000000.0,Legok,2024-10-10T03:45:38+0000,2,1,50,29
926813437,260000000.0,Parung Panjang,2024-10-10T02:21:50+0000,3,1,60,21
926808814,350000000.0,Ciampea,2024-10-09T23:32:32+0000,3,2,100,80
800099820,100000000.0,Maja,2024-10-09T22:32:21+0000,2,1,72,27
926807868,170000000.0,Leuwiliang,2024-10-09T22:10:51+0000,2,1,250,70
926805881,250000000.0,Maja,2024-10-09T17:59:25+0000,2,1,72,27
926805579,130000000.0,Tigaraksa,2024-10-09T17:32:27+0000,2,1,72,72
926801333,18000000.0,Parung Panjang,2024-10-09T13:59:08+0000,2,1,90,105
924254377,295000000.0,Rangkasbitung,2024-10-09T13:32:40+0000,3,2,103,103
926794561,435.0,Panongan,2024-10-09T10:40:37+0000,3,1,72,72
926791715,49086992.0,Ciampea,2024-10-09T09:36:35+0000,2,1,72,45
926791499,135.0,Curugbitung,2024-10-09T09:33:16+0000,2,1,60,29
926791190,60000000.0,Tigaraksa,2024-10-09T09:27:21+0000,2,1,60,30
926788666,85000000.0,Cibungbulang,2024-10-09T08:41:00+0000,2,1,72,30
926786586,55000000.0,Solear,2024-10-09T07:56:45+0000,2,1,60,30
926784412,26000000.0,Tigaraksa,2024-10-09T07:15:15+0000,2,1,60,30
926783797,435000000.0,Cipocok Jaya,2024-10-09T07:05:13+0000,2,1,72,33
926783258,1000000.0,Cipocok Jaya,2024-10-09T06:55:45+0000,2,1,66,33
926783084,1000000.0,Cipocok Jaya,2024-10-09T06:52:40+0000,2,1,72,33
926782530,150000000.0,Solear,2024-10-09T06:41:52+0000,1,1,60,60
926780214,150000000.0,Tigaraksa,2024-10-09T05:59:08+0000,1,1,60,60
926778854,140000000.0,Cibungbulang,2024-10-09T05:33:23+0000,2,1,84,36
926778797,250000000.0,Maja,2024-10-09T05:32:17+0000,2,1,117,36
926777727,750000000.0,Cibadak,2024-10-09T05:08:55+0000,4,3,140,196
926776127,69000000.0,Ciampea,2024-10-09T04:37:40+0000,2,1,72,50
926774019,450000000.0,Balaraja,2024-10-09T04:02:58+0000,2,1,72,45
926772735,720000000.0,Tenjo,2024-10-09T03:39:19+0000,2,1,160,40
926772501,300000000.0,Panongan,2024-10-09T03:34:15+0000,2,1,60,60
926772301,185000000.0,Pamijahan,2024-10-09T03:30:20+0000,2,1,60,30
926771234,698000000.0,Legok,2024-10-09T03:08:31+0000,3,3,62,65
926770113,1650000000.0,Kopo,2024-10-09T02:46:40+0000,5,3,186,200
926767551,500000000.0,Cibungbulang,2024-10-09T01:35:06+0000,6,6,300,278
926766945,165000000.0,Cibungbulang,2024-10-09T01:15:15+0000,2,1,72,72
926766024,130000.0,Solear,2024-10-09T00:33:06+0000,2,1,90,90
926765066,155000000.0,Solear,2024-10-08T23:31:57+0000,2,1,90,30
926764089,180000000.0,Cibungbulang,2024-10-08T21:35:16+0000,2,1,72,36
926763664,250000000.0,Balaraja,2024-10-08T19:31:31+0000,2,1,60,48
922912147,350000000.0,Maja,2024-10-08T18:19:19+0000,2,1,72,36
926756028,350000000.0,Pelabuhanratu,2024-10-08T13:02:18+0000,3,2,250,150
926755996,750000000.0,Panongan,2024-10-08T13:01:23+0000,3,2,84,70
903093880,300000000.0,Maja,2024-10-08T12:54:49+0000,1,1,60,21
925907101,55000000.0,Legok,2024-10-08T11:45:53+0000,2,1,66,36
926749343,300000000.0,Parung Panjang,2024-10-08T09:54:23+0000,2,1,72,36
926746030,43009785.0,Ciampea,2024-10-08T08:38:24+0000,2,1,60,32
926745325,43059789.0,Leuwiliang,2024-10-08T08:23:39+0000,2,1,60,32
926745111,65000000.0,Tigaraksa,2024-10-08T08:18:53+0000,1,1,108,22
926744417,500000000.0,Tigaraksa,2024-10-08T08:01:58+0000,3,1,60,60
926744399,230000000.0,Cibungbulang,2024-10-08T08:01:33+0000,3,1,400,250
924551965,290000000.0,Balaraja,2024-10-08T07:58:19+0000,2,1,85,36
926744099,150000000.0,Jambe,2024-10-08T07:55:17+0000,2,1,72,27
916771210,39000000.0,Leuwiliang,2024-10-08T07:36:12+0000,2,1,60,32
926738462,50000000.0,Ciampea,2024-10-08T06:22:37+0000,2,1,78,45
926737150,250000000.0,Ciampea,2024-10-08T05:53:38+0000,2,1,120,60
926736831,520000000.0,Tigaraksa,2024-10-08T05:46:28+0000,2,1,72,72
926733138,410000000.0,Legok,2024-10-08T04:33:49+0000,3,1,60,55
926731210,520000000.0,Parung Panjang,2024-10-08T03:59:11+0000,2,2,120,46
926728155,352000000.0,Tigaraksa,2024-10-08T03:04:15+0000,2,1,60,30
926723812,200000000.0,Panongan,2024-10-08T01:20:45+0000,3,2,70,70
926722736,4200000000.0,Ciampea,2024-10-08T00:44:03+0000,5,4,2500,250
913089598,1400000000.0,Cibungbulang,2024-10-07T22:16:56+0000,2,2,1500,250
924749469,816000000.0,Legok,2024-10-07T21:58:20+0000,2,2,60,70
926715678,890000000.0,Panongan,2024-10-07T14:58:02+0000,3,1,90,90
926714665,80000000.0,Cisoka,2024-10-07T14:18:56+0000,2,1,75,36
919487041,37105441.0,Leuwiliang,2024-10-07T14:05:04+0000,2,1,60,32
892735387,450000000.0,Parung Panjang,2024-10-07T14:01:21+0000,2,1,70,36
926714123,280000000.0,Legok,2024-10-07T13:58:41+0000,2,1,110,80
920644732,39000000.0,Leuwiliang,2024-10-07T13:56:51+0000,2,1,60,32
909250928,49023500.0,Ciampea,2024-10-07T13:44:28+0000,2,1,72,45
926713273,300000000.0,Legok,2024-10-07T13:27:36+0000,3,2,60,72
926704140,436239200.0,Panongan,2024-10-07T09:16:32+0000,2,1,70,40
920250996,365000000.0,Ciampea,2024-10-07T08:32:53+0000,3,3,123,110
926700765,185000000.0,Parung Panjang,2024-10-07T08:06:18+0000,2,1,60,30
920537106,165000000.0,Walantaka,2024-10-07T07:21:35+0000,2,1,60,30
926695287,230000000.0,Cipocok Jaya,2024-10-07T06:10:54+0000,2,2,72,72
926695245,600000000.0,Ciampea,2024-10-07T06:10:09+0000,3,1,90,60
926694581,300000000.0,Maja,2024-10-07T05:55:45+0000,2,1,72,27
926693964,280000000.0,Walantaka,2024-10-07T05:42:32+0000,2,1,60,60
926693745,150000000.0,Rumpin,2024-10-07T05:38:33+0000,2,1,170,7
926691305,400012345.0,Walantaka,2024-10-07T04:44:31+0000,4,1,91,44
926691184,400000123.0,Cipocok Jaya,2024-10-07T04:42:07+0000,3,1,90,48
926690875,400000004.0,Labuan,2024-10-07T04:36:49+0000,3,1,89,44
926690511,250000000.0,Balaraja,2024-10-07T04:29:58+0000,2,1,72,72
926689322,85000000.0,Curug,2024-10-07T04:08:26+0000,2,1,72,30
926688918,285000000.0,Ciampea,2024-10-07T04:00:55+0000,2,1,72,36
926688719,166.0,Kopo,2024-10-07T03:56:57+0000,2,1,60,30
926687931,161000000.0,Walantaka,2024-10-07T03:41:56+0000,2,1,60,30
926687407,500001234.0,Legok,2024-10-07T03:31:47+0000,2,1,78,45
911356041,650000000.0,Rumpin,2024-10-07T03:29:30+0000,2,1,90,48
926687063,500000001.0,Solear,2024-10-07T03:25:27+0000,2,1,45,78
923136171,95000000.0,Parung Panjang,2024-10-07T03:13:06+0000,2,1,60,30
926686093,161000000.0,Walantaka,2024-10-07T03:07:09+0000,2,1,60,30
926686057,155000000.0,Parung Panjang,2024-10-07T03:06:31+0000,2,1,72,50
920571019,850000000.0,Parung Panjang,2024-10-07T02:35:05+0000,3,2,72,60
923535841,4500000000.0,Kibin,2024-10-07T02:05:11+0000,9,3,494,400
926683075,230000000.0,Cipocok Jaya,2024-10-07T01:49:19+0000,2,1,72,50
926681027,280000000.0,Maja,2024-10-07T00:27:10+0000,2,1,60,27
926677279,250000000.0,Jambe,2024-10-06T16:25:52+0000,2,1,98,63
926676947,2800000000.0,Majasari,2024-10-06T16:03:57+0000,2,4,440,600
926675789,270000000.0,Maja,2024-10-06T15:01:59+0000,2,1,72,27
926674617,440000000.0,Parung Panjang,2024-10-06T14:15:52+0000,2,1,60,40
926673010,170000000.0,Parung Panjang,2024-10-06T13:18:32+0000,2,1,60,36
926665982,320000000.0,Balaraja,2024-10-06T09:25:11+0000,2,1,81,81
926664656,210000000.0,Rangkasbitung,2024-10-06T08:43:59+0000,2,1,90,45
926662876,185000000.0,Solear,2024-10-06T07:50:27+0000,2,1,60,30
924682796,475000000.0,Panongan,2024-10-06T07:33:02+0000,2,1,72,72
926661517,250000000.0,Maja,2024-10-06T07:11:15+0000,2,1,72,36
926661315,800000.0,Legok,2024-10-06T07:05:56+0000,1,1,35,30
926660270,27000000.0,Kragilan,2024-10-06T06:36:10+0000,2,1,60,60
926650470,257000000.0,Parung Panjang,2024-10-06T02:28:51+0000,1,1,60,6
926646411,260000000.0,Tigaraksa,2024-10-05T23:51:16+0000,2,1,168,48
926645604,1100000000.0,Tenjolaya,2024-10-05T22:59:14+0000,2,2,600,200
905034134,360000000.0,Maja,2024-10-05T22:30:38+0000,2,1,96,36
926644493,120000000.0,Parung Panjang,2024-10-05T20:35:38+0000,2,1,80,40
926638613,165000000.0,Munjul,2024-10-05T14:15:01+0000,2,1,24,21
923919077,350000000.0,Ciampea,2024-10-05T12:41:19+0000,2,1,120,36
926635855,70000000.0,Tigaraksa,2024-10-05T12:39:20+0000,1,1,60,36
926635375,500000000.0,Parung Panjang,2024-10-05T12:23:58+0000,2,1,100,100
926634869,1500000000.0,Panongan,2024-10-05T12:06:50+0000,3,2,120,92
926634816,190000000.0,Walantaka,2024-10-05T12:05:12+0000,2,1,60,60
926628788,1200000000.0,Tigaraksa,2024-10-05T09:11:49+0000,4,2,782,250
926627679,80000000.0,Cisoka,2024-10-05T08:38:55+0000,2,1,72,36
